"Official.Name","n","LONGITUDE","LATITUDE","College.Univ","X","X.1","Player","Year","Rnd","Pos"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Jordan Shipley",2010,3,"WR"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Jonathan Scott",2006,5,"T"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Bo Scaife",2005,6,"TE"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Aaron Ross",2007,1,"DB"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Keenan Robinson",2012,4,"LB"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Brian Robison",2007,4,"DE"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Kheeston Randall",2012,7,"DT"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Frank Okam",2008,5,"DT"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Alex Okafor",2013,4,"DE"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Roddrick Muckelroy",2010,4,"LB"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Colt McCoy",2010,3,"QB"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Sergio Kindle",2010,2,"LB"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Derrick Johnson",2005,1,"LB"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Michael Huff",2006,1,"DB"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Lamarr Houston",2010,2,"DE"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Tony Hills",2008,4,"T"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Jordan Hicks",2015,3,"OLB"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Michael Griffin",2007,1,"DB"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Cedric Griffin",2006,2,"DB"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Marquise Goodwin",2013,3,"WR"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Jermichael Finley",2008,3,"TE"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Quandre Diggs",2015,6,"CB"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Tim Crowder",2007,2,"DE"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Jamaal Charles",2008,3,"RB"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Tarell Brown",2007,5,"DB"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Malcom Brown",2015,1,"DT"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Curtis Brown",2011,3,"DB"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Chykie Brown",2011,5,"DB"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Justin Blalock",2007,2,"G"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Cedric Benson",2005,1,"RB"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Sam Acho",2011,4,"DE"
"The University of Texas at Austin",105,"-97.73924","30.286598","Texas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Texas_Longhorn_logo.svg/200px-Texas_Longhorn_logo.svg.png","Emmanuel Acho",2012,6,"LB"
"The University of Texas at El Paso",27,"-106.50356","31.771697","Texas-El Paso",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/06/UTEP_Miners_logo.svg/200px-UTEP_Miners_logo.svg.png","Marcus Thomas",2008,5,"RB"
"The University of Texas at El Paso",27,"-106.50356","31.771697","Texas-El Paso",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/06/UTEP_Miners_logo.svg/200px-UTEP_Miners_logo.svg.png","Jordan Palmer",2007,6,"QB"
"The University of Texas at El Paso",27,"-106.50356","31.771697","Texas-El Paso",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/06/UTEP_Miners_logo.svg/200px-UTEP_Miners_logo.svg.png","Thomas Howard",2006,2,"LB"
"The University of Texas at El Paso",27,"-106.50356","31.771697","Texas-El Paso",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/06/UTEP_Miners_logo.svg/200px-UTEP_Miners_logo.svg.png","Johnnie Lee Higgins",2007,3,"WR"
"The University of Texas at El Paso",27,"-106.50356","31.771697","Texas-El Paso",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/06/UTEP_Miners_logo.svg/200px-UTEP_Miners_logo.svg.png","Quintin Demps",2008,4,"DB"
"The University of Texas at El Paso",27,"-106.50356","31.771697","Texas-El Paso",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/06/UTEP_Miners_logo.svg/200px-UTEP_Miners_logo.svg.png","Oniel Cousins",2008,3,"G"
"The University of Texas at El Paso",27,"-106.50356","31.771697","Texas-El Paso",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/06/UTEP_Miners_logo.svg/200px-UTEP_Miners_logo.svg.png","Adrian Ward",2005,7,"DB"
"Towson University",5,"-76.612268","39.393008","Towson",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Towson_Tigers_logo.svg/200px-Towson_Tigers_logo.svg.png","Terrance West",2014,3,"RB"
"Towson University",5,"-76.612268","39.393008","Towson",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Towson_Tigers_logo.svg/200px-Towson_Tigers_logo.svg.png","Tye Smith",2015,5,"CB"
"Towson University",5,"-76.612268","39.393008","Towson",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Towson_Tigers_logo.svg/200px-Towson_Tigers_logo.svg.png","Jermon Bushrod",2007,4,"T"
"Trinity Christian College",1,"-87.784157","41.669189","Trinity (CT)",NA,"https://upload.wikimedia.org/wikipedia/en/1/1a/TrinityChristianCollege_Logo.jpeg",NA,NA,NA,NA
"Troy University",21,"-85.950191","31.800128","Troy",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Troy_University_logo.gif/175px-Troy_University_logo.gif","DeMarcus Ware",2005,1,"LB"
"Troy University",21,"-85.950191","31.800128","Troy",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Troy_University_logo.gif/175px-Troy_University_logo.gif","Cameron Sheffield",2010,5,"DE"
"Troy University",21,"-85.950191","31.800128","Troy",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Troy_University_logo.gif/175px-Troy_University_logo.gif","Leodis McKelvin",2008,1,"DB"
"Troy University",21,"-85.950191","31.800128","Troy",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Troy_University_logo.gif/175px-Troy_University_logo.gif","Jonathan Massaquoi",2012,5,"DE"
"Troy University",21,"-85.950191","31.800128","Troy",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Troy_University_logo.gif/175px-Troy_University_logo.gif","Jerrel Jernigan",2011,3,"WR"
"Troy University",21,"-85.950191","31.800128","Troy",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Troy_University_logo.gif/175px-Troy_University_logo.gif","Brannon Condren",2007,4,"DB"
"Troy University",21,"-85.950191","31.800128","Troy",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Troy_University_logo.gif/175px-Troy_University_logo.gif","Jorrick Calvin",2010,6,"DB"
"Troy University",21,"-85.950191","31.800128","Troy",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Troy_University_logo.gif/175px-Troy_University_logo.gif","Levi Brown",2010,7,"QB"
"Tulane University of Louisiana",24,"-90.120409","29.939696","Tulane",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Tulane_Green_Wave_logo.svg/150px-Tulane_Green_Wave_logo.svg.png","Roydell Williams",2005,4,"WR"
"Tulane University of Louisiana",24,"-90.120409","29.939696","Tulane",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Tulane_Green_Wave_logo.svg/150px-Tulane_Green_Wave_logo.svg.png","Taurean Nixon",2015,7,"DB"
"Tulane University of Louisiana",24,"-90.120409","29.939696","Tulane",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Tulane_Green_Wave_logo.svg/150px-Tulane_Green_Wave_logo.svg.png","Ryan Grant",2014,5,"WR"
"Tulane University of Louisiana",24,"-90.120409","29.939696","Tulane",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Tulane_Green_Wave_logo.svg/150px-Tulane_Green_Wave_logo.svg.png","Matt Forte",2008,2,"RB"
"Tulane University of Louisiana",24,"-90.120409","29.939696","Tulane",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Tulane_Green_Wave_logo.svg/150px-Tulane_Green_Wave_logo.svg.png","Lorenzo Doss",2015,5,"CB"
"Tulane University of Louisiana",24,"-90.120409","29.939696","Tulane",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Tulane_Green_Wave_logo.svg/150px-Tulane_Green_Wave_logo.svg.png","Anthony Cannon",2006,7,"LB"
"Tusculum College",1,"-82.761716","36.172558","Tusculum",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Tusculum_seal.png/155px-Tusculum_seal.png",NA,NA,NA,NA
"Tuskegee University",3,"-85.710315","32.431021","Tuskegee",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Tuskegee_Golden_Tigers_logo.png/200px-Tuskegee_Golden_Tigers_logo.png","Harry Williams",2005,7,"WR"
"United States Air Force Academy",5,"-104.888747","39.011073","Air Force",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Air_Force_Falcons_logo.svg/200px-Air_Force_Falcons_logo.svg.png",NA,NA,NA,NA
"United States Military Academy",2,"-73.956804","41.390882","Army",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Army_West_Point_logo.svg/252px-Army_West_Point_logo.svg.png","Caleb Campbell",2008,7,"DB"
"United States Naval Academy",4,"-76.481692","38.980507","Navy",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Navy_Athletics_logo.svg/150px-Navy_Athletics_logo.svg.png","Joe Cardona",2015,5,"LS"
"University at Buffalo",9,"-78.790103","43.001433","Buffalo",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/University_at_Buffalo_Interlocking_UB_logo.svg/150px-University_at_Buffalo_Interlocking_UB_logo.svg.png","Josh Thomas",2011,5,"DB"
"University at Buffalo",9,"-78.790103","43.001433","Buffalo",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/University_at_Buffalo_Interlocking_UB_logo.svg/150px-University_at_Buffalo_Interlocking_UB_logo.svg.png","James Starks",2010,6,"RB"
"University at Buffalo",9,"-78.790103","43.001433","Buffalo",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/University_at_Buffalo_Interlocking_UB_logo.svg/150px-University_at_Buffalo_Interlocking_UB_logo.svg.png","Kristjan Sokoli",2015,6,"DT"
"University at Buffalo",9,"-78.790103","43.001433","Buffalo",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/University_at_Buffalo_Interlocking_UB_logo.svg/150px-University_at_Buffalo_Interlocking_UB_logo.svg.png","Trevor Scott",2008,6,"DE"
"University at Buffalo",9,"-78.790103","43.001433","Buffalo",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/University_at_Buffalo_Interlocking_UB_logo.svg/150px-University_at_Buffalo_Interlocking_UB_logo.svg.png","Jamey Richard",2008,7,"T"
"University at Buffalo",9,"-78.790103","43.001433","Buffalo",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/University_at_Buffalo_Interlocking_UB_logo.svg/150px-University_at_Buffalo_Interlocking_UB_logo.svg.png","Steven Means",2013,5,"DE"
"University at Buffalo",9,"-78.790103","43.001433","Buffalo",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/University_at_Buffalo_Interlocking_UB_logo.svg/150px-University_at_Buffalo_Interlocking_UB_logo.svg.png","Khalil Mack",2014,1,"LB"
"University of Akron Main Campus",9,"-81.510328","41.077768","Akron",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Akron_Zips_logo.svg/276px-Akron_Zips_logo.svg.png","Domenik Hixon",2006,4,"WR"
"University of Akron Main Campus",9,"-81.510328","41.077768","Akron",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Akron_Zips_logo.svg/276px-Akron_Zips_logo.svg.png","Charlie Frye",2005,3,"QB"
"University of Akron Main Campus",9,"-81.510328","41.077768","Akron",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Akron_Zips_logo.svg/276px-Akron_Zips_logo.svg.png","Reggie Corner",2008,4,"DB"
"University of Akron Main Campus",9,"-81.510328","41.077768","Akron",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Akron_Zips_logo.svg/276px-Akron_Zips_logo.svg.png","Andy Alleman",2007,3,"G"
"University of Alabama at Birmingham",11,"-86.80917","33.50223","Ala-Birmingham",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/UAB_Blazers_Logo.svg/1200px-UAB_Blazers_Logo.svg.png","Roddy White",2005,1,"WR"
"University of Alabama at Birmingham",11,"-86.80917","33.50223","Ala-Birmingham",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/UAB_Blazers_Logo.svg/1200px-UAB_Blazers_Logo.svg.png","Joe Webb",2010,6,"WR"
"University of Alabama at Birmingham",11,"-86.80917","33.50223","Ala-Birmingham",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/UAB_Blazers_Logo.svg/1200px-UAB_Blazers_Logo.svg.png","JJ Nelson",2015,5,"WR"
"University of Alabama at Birmingham",11,"-86.80917","33.50223","Ala-Birmingham",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/UAB_Blazers_Logo.svg/1200px-UAB_Blazers_Logo.svg.png","Kennard Backman",2015,6,"TE"
"University of Arizona",79,"-110.950769","32.232071","Arizona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/University_of_Arizona_Block_A.svg/512px-University_of_Arizona_Block_A.svg.png","Trevin Wade",2012,7,"DB"
"University of Arizona",79,"-110.950769","32.232071","Arizona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/University_of_Arizona_Block_A.svg/512px-University_of_Arizona_Block_A.svg.png","Syndric Steptoe",2007,7,"WR"
"University of Arizona",79,"-110.950769","32.232071","Arizona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/University_of_Arizona_Block_A.svg/512px-University_of_Arizona_Block_A.svg.png","Shaquille Richardson",2014,5,"DB"
"University of Arizona",79,"-110.950769","32.232071","Arizona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/University_of_Arizona_Block_A.svg/512px-University_of_Arizona_Block_A.svg.png","D'Aundre Reed",2011,7,"DE"
"University of Arizona",79,"-110.950769","32.232071","Arizona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/University_of_Arizona_Block_A.svg/512px-University_of_Arizona_Block_A.svg.png","Brooks Reed",2011,2,"LB"
"University of Arizona",79,"-110.950769","32.232071","Arizona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/University_of_Arizona_Block_A.svg/512px-University_of_Arizona_Block_A.svg.png","Fendi Onobun",2010,6,"TE"
"University of Arizona",79,"-110.950769","32.232071","Arizona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/University_of_Arizona_Block_A.svg/512px-University_of_Arizona_Block_A.svg.png","Earl Mitchell",2010,3,"DT"
"University of Arizona",79,"-110.950769","32.232071","Arizona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/University_of_Arizona_Block_A.svg/512px-University_of_Arizona_Block_A.svg.png","Spencer Larsen",2008,6,"LB"
"University of Arizona",79,"-110.950769","32.232071","Arizona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/University_of_Arizona_Block_A.svg/512px-University_of_Arizona_Block_A.svg.png","Michael Johnson",2007,7,"DB"
"University of Arizona",79,"-110.950769","32.232071","Arizona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/University_of_Arizona_Block_A.svg/512px-University_of_Arizona_Block_A.svg.png","Chris Henry",2007,2,"RB"
"University of Arizona",79,"-110.950769","32.232071","Arizona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/University_of_Arizona_Block_A.svg/512px-University_of_Arizona_Block_A.svg.png","Rob Gronkowski",2010,2,"TE"
"University of Arizona",79,"-110.950769","32.232071","Arizona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/University_of_Arizona_Block_A.svg/512px-University_of_Arizona_Block_A.svg.png","Wilrey Fontenot",2008,7,"DB"
"University of Arizona",79,"-110.950769","32.232071","Arizona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/University_of_Arizona_Block_A.svg/512px-University_of_Arizona_Block_A.svg.png","Nick Folk",2007,6,"K"
"University of Arizona",79,"-110.950769","32.232071","Arizona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/University_of_Arizona_Block_A.svg/512px-University_of_Arizona_Block_A.svg.png","Nick Foles",2012,3,"QB"
"University of Arizona",79,"-110.950769","32.232071","Arizona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/University_of_Arizona_Block_A.svg/512px-University_of_Arizona_Block_A.svg.png","Marquis Flowers",2014,6,"LB"
