Player_Id,Year,Rnd,Pick,Tm,Player,Pos,Position.Standard,First4AV,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TDs,Rec,Rec_Yds,Rec_Tds,Tkl,Def_Int,Sk,Official.Name,LONGITUDE,LATITUDE
GreeCh01,2012,5,148,DET,Chris Greenwood,DB,DB,0,23,2013,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,,Albion College,-84.746088,42.244603
ThieJo20,1994,1,11,CHI,John Thierry,DE,DE,17,23,2002,0,0,5,34,13,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,2,33.5,Alcorn State University,-91.142854,31.877216
MixxBr20,1996,2,38,HOU,Bryant Mix,DE,DE,1,24,1997,0,0,0,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1,Alcorn State University,-91.142854,31.877216
McNaSt00,1995,1,3,HOU,Steve McNair,QB,QB,47,22,2007,0,3,10,100,93,161,2733,4544,31304,174,119,669,3590,37,1,4,0,6,NA,,Alcorn State University,-91.142854,31.877216
DrivDo00,1999,7,213,GNB,Donald Driver,WR,WR,24,24,2012,0,3,10,76,76,205,NA,NA,NA,NA,NA,34,217,1,743,10137,61,29,NA,,Alcorn State University,-91.142854,31.877216
BrazCh00,1998,6,174,NYJ,Chris Brazzell,WR,WR,1,22,2000,0,0,0,1,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,7,126,0,NA,NA,,Angelo State University,-100.466495,31.44145
StevMa22,1996,3,87,BUF,Matt Stevens,DB,DB,12,23,2003,0,0,2,22,7,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,13,1,Appalachian State University,-81.680234,36.214844
SmitD.00,2011,6,186,GNB,D.J. Smith,LB,LB,0,22,2014,0,0,0,6,6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1,2,Appalachian State University,-81.680234,36.214844
QuicBr00,2012,2,33,STL,Brian Quick,WR,WR,8,23,2016,0,0,0,8,8,61,NA,NA,NA,NA,NA,NA,NA,NA,93,1377,10,2,NA,,Appalachian State University,-81.680234,36.214844
McCrDe00,2013,7,210,JAX,Demetrius McCray,DB,DB,8,22,2015,0,0,1,8,8,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,,Appalachian State University,-81.680234,36.214844
MartSa01,2013,5,165,DET,Sam Martin,P,P,9,23,2016,0,0,0,9,9,59,2,2,27,0,0,2,3,0,NA,NA,NA,1,NA,,Appalachian State University,-81.680234,36.214844
LyncCo99,2008,6,177,CIN,Corey Lynch,DB,DB,9,23,2013,0,0,0,8,1,76,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,74,5,,Appalachian State University,-81.680234,36.214844
LegrMa00,2011,5,156,SEA,Mark LeGree,DB,DB,0,22,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Appalachian State University,-81.680234,36.214844
KilgDa00,2011,5,163,SFO,Daniel Kilgore,G,G,6,23,2016,0,0,1,6,6,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,,Appalachian State University,-81.680234,36.214844
JackDe01,2008,2,58,TAM,Dexter Jackson,WR,WR,0,22,2008,0,0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,,Appalachian State University,-81.680234,36.214844
HallCo20,2001,7,215,ATL,Corey Hall,DB,DB,0,22,2001,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Appalachian State University,-81.680234,36.214844
EdwaAr00,2010,3,89,CAR,Armanti Edwards,WR,WR,1,22,2013,0,0,0,1,1,41,2,3,11,0,0,3,12,0,6,131,0,NA,NA,,Appalachian State University,-81.680234,36.214844
CoakDe00,1997,3,65,DAL,Dexter Coakley,LB,LB,49,24,2006,0,3,9,68,65,155,NA,NA,NA,NA,NA,2,59,0,NA,NA,NA,599,13,9.5,Appalachian State University,-81.680234,36.214844
WillAr20,1997,7,216,TEN,Armon Williams,DB,DB,0,24,1997,0,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Arizona,-110.950769,32.232071
WaldRo20,1994,5,156,KAN,Rob Waldrop,DT,DT,0,22,1994,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,,University of Arizona,-110.950769,32.232071
WadeTr00,2012,7,245,CLE,Trevin Wade,DB,DB,3,23,2016,0,0,0,3,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,,University of Arizona,-110.950769,32.232071
TafoJo20,2001,7,234,TAM,Joe Tafoya,DE,DE,4,23,2007,0,0,0,7,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,3.5,University of Arizona,-110.950769,32.232071
StepSy20,2007,7,234,CLE,Syndric Steptoe,WR,WR,1,22,2008,0,0,0,1,1,16,NA,NA,NA,NA,NA,NA,NA,NA,19,182,0,3,NA,,University of Arizona,-110.950769,32.232071
SproJi20,1998,7,205,TEN,Jimmy Sprotte,LB,LB,0,23,1999,0,0,0,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Arizona,-110.950769,32.232071
ScurMi20,1995,5,140,STL,Mike Scurlock,DB,DB,4,23,1999,0,0,0,4,4,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,,University of Arizona,-110.950769,32.232071
ScotYu20,1999,5,168,ARI,Yusuf Scott,G,G,0,22,2001,0,0,0,0,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Arizona,-110.950769,32.232071
SalaJo20,1998,4,107,TEN,Joe Salave'a,DT,DT,5,23,2006,0,0,1,19,4,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,7.5,University of Arizona,-110.950769,32.232071
RichSh01,2014,5,157,PIT,Shaquille Richardson,DB,DB,0,22,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Arizona,-110.950769,32.232071
ReedD'00,2011,7,215,MIN,D'Aundre Reed,DE,DE,0,23,2012,0,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Arizona,-110.950769,32.232071
ReedBr00,2011,2,42,HOU,Brooks Reed,LB,LB,29,24,2016,0,0,4,27,24,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,1,15.5,University of Arizona,-110.950769,32.232071
PolkDa20,2000,7,251,BUF,DaShon Polk,LB,LB,6,23,2006,0,0,1,10,2,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,4.5,University of Arizona,-110.950769,32.232071
OsboCh20,1996,7,222,STL,Chuck Osborne,DT,DT,2,22,1999,0,0,0,2,1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,2,University of Arizona,-110.950769,32.232071
OnobFe00,2010,6,170,STL,Fendi Onobun,TE,TE,0,23,2011,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,2,15,0,NA,NA,,University of Arizona,-110.950769,32.232071
NortDe00,2000,2,32,CLE,Dennis Northcutt,WR,WR,27,22,2009,0,0,2,41,27,144,0,1,0,0,0,52,366,1,399,4941,18,18,NA,,University of Arizona,-110.950769,32.232071
MuliEd20,1999,4,129,BAL,Edwin Mulitalo,G,G,31,25,2008,0,0,9,45,36,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Arizona,-110.950769,32.232071
MitcEa99,2010,3,81,HOU,Earl Mitchell,DT,DT,15,23,2016,0,0,2,18,11,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,5.5,University of Arizona,-110.950769,32.232071
MiddFr20,1997,3,63,TAM,Frank Middleton,G,G,29,22,2004,0,0,5,37,20,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Arizona,-110.950769,32.232071
mclauste01,1995,3,82,STL,Steve McLaughlin,K,K,-1,23,1995,0,0,1,-1,-1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Arizona,-110.950769,32.232071
McAlCh00,1999,1,10,BAL,Chris McAlister,DB,DB,46,22,2009,1,3,8,71,71,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,26,,University of Arizona,-110.950769,32.232071
ManuBr00,2001,4,129,STL,Brandon Manumaleuna,TE,TE,6,21,2010,0,0,7,8,5,158,NA,NA,NA,NA,NA,6,18,0,115,1008,13,10,NA,,University of Arizona,-110.950769,32.232071
LuckMi00,1999,7,229,DAL,Mike Lucky,TE,TE,1,23,2002,0,0,0,1,1,46,NA,NA,NA,NA,NA,NA,NA,NA,19,143,1,NA,NA,,University of Arizona,-110.950769,32.232071
LewiRo00,1994,5,157,HOU,Roderick Lewis,TE,TE,2,23,1997,0,0,2,2,2,45,NA,NA,NA,NA,NA,NA,NA,NA,28,221,0,NA,NA,,University of Arizona,-110.950769,32.232071
LevyCh00,1994,2,38,ARI,Chuck Levy,RB,RB,4,22,1998,0,0,0,4,0,37,NA,NA,NA,NA,NA,44,217,1,24,167,0,NA,NA,,University of Arizona,-110.950769,32.232071
LarsSp99,2008,6,183,DEN,Spencer Larsen,LB,LB,3,24,2013,0,0,0,3,3,63,NA,NA,NA,NA,NA,17,62,0,14,127,1,15,NA,,University of Arizona,-110.950769,32.232071
JohnMi99,2007,7,224,NYG,Michael Johnson,DB,DB,15,23,2010,0,0,2,14,14,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,3,2,University of Arizona,-110.950769,32.232071
HenrCh01,2007,2,50,TEN,Chris Henry,RB,RB,1,22,2010,0,0,0,1,1,11,NA,NA,NA,NA,NA,32,122,2,6,53,0,3,NA,,University of Arizona,-110.950769,32.232071
HarrSe20,1995,3,83,CHI,Sean Harris,LB,LB,16,23,2001,0,0,3,20,20,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,2,2,University of Arizona,-110.950769,32.232071
GronRo00,2010,2,42,NWE,Rob Gronkowski,TE,TE,46,21,2016,3,4,5,52,52,87,NA,NA,NA,NA,NA,1,2,1,405,6095,68,2,NA,,University of Arizona,-110.950769,32.232071
FontWi99,2008,7,212,ATL,Wilrey Fontenot,DB,DB,0,23,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Arizona,-110.950769,32.232071
FolkNi20,2007,6,178,DAL,Nick Folk,K,K,13,22,2016,0,1,0,20,9,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,,University of Arizona,-110.950769,32.232071
FoleNi00,2012,3,88,PHI,Nick Foles,QB,QB,23,23,2016,0,1,3,22,19,41,776,1285,9215,56,27,105,347,5,NA,NA,NA,2,NA,,University of Arizona,-110.950769,32.232071
FlowMa00,2014,6,212,CIN,Marquis Flowers,LB,LB,2,22,2016,0,0,0,2,2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,,University of Arizona,-110.950769,32.232071
ElmoRi00,2011,6,197,GNB,Ricky Elmore,DL,DE,0,23,2012,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Arizona,-110.950769,32.232071
El-MHi20,1995,6,174,HOU,Hicham El-Mashtoub,C,C,0,23,1996,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Arizona,-110.950769,32.232071
DotsLi99,2008,7,245,MIA,Lionel Dotson,DT,DT,0,23,2011,0,0,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,,University of Arizona,-110.950769,32.232071
CrinJu00,2012,5,168,OAK,Juron Criner,WR,WR,1,22,2013,0,0,0,1,1,13,NA,NA,NA,NA,NA,NA,NA,NA,19,183,1,NA,NA,,University of Arizona,-110.950769,32.232071
CasoAn99,2008,1,27,SDG,Antoine Cason,DB,DB,23,22,2014,0,0,4,27,20,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,16,,University of Arizona,-110.950769,32.232071
CareKa00,2014,4,117,CHI,Ka'Deem Carey,RB,RB,2,21,2016,0,0,0,2,2,32,NA,NA,NA,NA,NA,106,426,2,12,119,1,NA,NA,,University of Arizona,-110.950769,32.232071
CaniTr00,2000,1,31,STL,Trung Canidate,RB,RB,11,23,2003,0,0,1,11,6,46,NA,NA,NA,NA,NA,240,1095,7,32,260,1,11,NA,,University of Arizona,-110.950769,32.232071
BurnCh20,1998,7,208,MIN,Chester Burnett,LB,LB,0,23,2000,0,0,0,0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Arizona,-110.950769,32.232071
BrusTe99,1996,3,86,NWE,Tedy Bruschi,LB,LB,24,23,2008,0,1,8,71,71,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675,12,30.5,University of Arizona,-110.950769,32.232071
BoyeBr20,1994,6,177,MIA,Brant Boyer,LB,LB,5,23,2003,0,0,0,17,1,130,0,1,0,0,0,1,7,0,NA,NA,NA,226,6,13,University of Arizona,-110.950769,32.232071
BellMa21,2000,4,116,SEA,Marcus Bell,LB,LB,7,23,2002,0,0,1,7,7,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,1,2,University of Arizona,-110.950769,32.232071
,2006,7,230,WAS,Kili Lefotu,G,G,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Arizona,-110.950769,32.232071
,2000,7,207,CLE,Manuia Savea,G,G,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Arizona,-110.950769,32.232071
WillKy01,2010,6,206,SFO,Kyle Williams,WR,WR,6,22,2013,0,0,0,6,6,39,NA,NA,NA,NA,NA,8,76,0,47,574,4,2,NA,,Arizona State University-Tempe,-111.934629,33.422247
WillJa21,2006,4,120,CHI,Jamar Williams,LB,LB,5,22,2010,0,0,0,5,5,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,1,Arizona State University-Tempe,-111.934629,33.422247
WaltAn00,2005,3,69,OAK,Andrew Walter,QB,QB,1,23,2008,0,0,1,1,1,15,174,333,1919,3,16,19,49,0,NA,NA,NA,4,NA,,Arizona State University-Tempe,-111.934629,33.422247
VondSc20,1997,6,182,IND,Scott Von der Ahe,LB,LB,1,21,1997,0,0,0,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,,Arizona State University-Tempe,-111.934629,33.422247
VerdJi20,2005,7,232,NOR,Jimmy Verdon,DT,DT,0,23,2005,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
TryoJu99,2008,4,124,WAS,Justin Tryon,DB,DB,7,24,2012,0,0,0,7,3,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,1,1,Arizona State University-Tempe,-111.934629,33.422247
ToraRy00,2008,5,139,DEN,Ryan Torain,RB,RB,5,22,2012,0,0,1,5,0,22,NA,NA,NA,NA,NA,238,1011,6,24,148,2,3,NA,,Arizona State University-Tempe,-111.934629,33.422247
TillPa20,1998,7,226,ARI,Pat Tillman,DB,DB,13,21,2001,0,0,3,12,12,60,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,247,3,2.5,Arizona State University-Tempe,-111.934629,33.422247
ThomJ.00,1995,7,240,STL,J.T. Thomas,WR,WR,0,23,1998,0,0,0,2,2,51,NA,NA,NA,NA,NA,1,-1,0,34,400,0,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
SwaySh20,1997,6,196,CHI,Shawn Swayda,DE,DE,2,23,2001,0,0,0,2,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,1.5,Arizona State University-Tempe,-111.934629,33.422247
SuttWi00,2014,3,82,CHI,Will Sutton,DT,DT,6,22,2016,0,0,0,6,6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,,Arizona State University-Tempe,-111.934629,33.422247
StroJa01,2015,3,70,HOU,Jaelen Strong,WR,WR,1,21,2016,0,0,0,1,1,18,NA,NA,NA,NA,NA,NA,NA,NA,28,292,3,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
StaaJe20,1998,2,41,PIT,Jeremy Staat,DE,DE,1,21,2003,0,0,0,1,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,,Arizona State University-Tempe,-111.934629,33.422247
SmitTe00,2000,4,96,NOR,Terrelle Smith,FB,FB,1,22,2009,0,0,6,2,1,146,NA,NA,NA,NA,NA,58,185,0,69,361,3,1,NA,,Arizona State University-Tempe,-111.934629,33.422247
SmitMa55,2000,2,38,PIT,Marvel Smith,T,T,32,22,2008,0,1,6,48,48,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
SmitDe21,1997,3,80,WAS,Derek Smith,LB,LB,41,22,2008,0,0,10,62,30,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802,4,13.5,Arizona State University-Tempe,-111.934629,33.422247
SimmJa20,1998,5,137,PIT,Jason Simmons,DB,DB,3,22,2007,0,0,0,9,2,121,NA,NA,NA,NA,NA,3,8,0,NA,NA,NA,177,2,2,Arizona State University-Tempe,-111.934629,33.422247
ShivJa20,2004,5,158,STL,Jason Shivers,DB,DB,0,21,2004,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,,Arizona State University-Tempe,-111.934629,33.422247
RuegGr20,1999,3,72,MIA,Grey Ruegamer,C,C,11,23,2008,0,0,1,15,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
RoquJu20,1997,2,35,DET,Juan Roque,T,T,2,23,1999,0,0,0,2,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
RodgDe20,1997,3,92,MIA,Derrick Rodgers,LB,LB,36,25,2004,0,0,7,45,36,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,4,9,Arizona State University-Tempe,-111.934629,33.422247
RichDa21,1998,6,165,CAR,Damien Richardson,DB,DB,7,22,2002,0,0,1,7,7,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,1,Arizona State University-Tempe,-111.934629,33.422247
RedmJ.00,2000,3,76,NWE,J.R. Redmond,RB,RB,0,23,2004,0,0,0,9,6,50,NA,NA,NA,NA,NA,194,676,1,68,502,2,13,NA,,Arizona State University-Tempe,-111.934629,33.422247
RandDa00,2015,1,30,GNB,Damarious Randall,FS,DB,5,23,2016,0,0,0,5,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,4,,Arizona State University-Tempe,-111.934629,33.422247
ProbBr20,1995,6,202,KAN,Bryan Proby,DT,DT,0,23,1995,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
PoolKe00,1997,4,116,NOR,Keith Poole,WR,WR,14,23,2001,0,0,1,13,13,54,NA,NA,NA,NA,NA,1,14,0,96,1734,11,1,NA,,Arizona State University-Tempe,-111.934629,33.422247
PollMi20,2008,2,59,IND,Mike Pollak,T,T,24,23,2014,0,0,2,27,22,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,,Arizona State University-Tempe,-111.934629,33.422247
PlumJa00,1997,2,42,ARI,Jake Plummer,QB,QB,40,22,2006,0,1,10,77,37,143,2484,4350,29253,161,161,428,1853,17,2,4,0,10,NA,,Arizona State University-Tempe,-111.934629,33.422247
PeteSc20,2002,4,124,PHI,Scott Peters,C,C,1,23,2003,0,0,0,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
PaulJe20,1999,3,92,ATL,Jeff Paulk,FB,FB,0,23,2000,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
OsweBr00,2012,2,57,DEN,Brock Osweiler,QB,QB,5,21,2016,0,0,1,5,5,31,403,668,4187,23,16,61,139,1,1,-6,0,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
NewsCr20,1995,1,32,GNB,Craig Newsome,DB,DB,19,24,1999,0,0,3,18,18,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,4,,Arizona State University-Tempe,-111.934629,33.422247
MillZa01,2007,2,38,OAK,Zach Miller,TE,TE,23,21,2014,0,1,7,29,19,110,NA,NA,NA,NA,NA,NA,NA,NA,328,3804,20,18,NA,,Arizona State University-Tempe,-111.934629,33.422247
LeyvVi20,2001,5,135,CIN,Victor Leyva,G,G,1,23,2002,0,0,0,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
LauvSh20,2010,3,92,CLE,Shawn Lauvao,G,G,25,22,2016,0,0,5,24,17,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,,Arizona State University-Tempe,-111.934629,33.422247
KyleJa20,1995,4,126,SEA,Jason Kyle,LB,LB,3,23,2010,0,0,0,9,3,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,,Arizona State University-Tempe,-111.934629,33.422247
KosiKy20,2002,7,248,SFO,Kyle Kosier,G,G,30,24,2011,0,0,7,54,10,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,,Arizona State University-Tempe,-111.934629,33.422247
KarnMi00,2004,5,156,NOR,Mike Karney,FB,FB,2,23,2010,0,0,4,2,2,101,NA,NA,NA,NA,NA,47,99,5,64,325,2,3,NA,,Arizona State University-Tempe,-111.934629,33.422247
JoneLe23,2002,1,10,CIN,Levi Jones,T,T,39,23,2009,0,0,7,47,43,103,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,NA,,Arizona State University-Tempe,-111.934629,33.422247
JennBr00,2000,7,230,SFO,Brian Jennings,TE,TE,0,23,2012,0,1,0,1,1,208,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
JameRo99,2008,5,138,ATL,Robert James,LB,LB,1,24,2013,0,0,0,1,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,,Arizona State University-Tempe,-111.934629,33.422247
IoanJu20,2000,4,107,OAK,Junior Ioane,DT,DT,5,23,2005,0,0,0,5,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,1.5,Arizona State University-Tempe,-111.934629,33.422247
HodgDr20,2005,5,151,HOU,Drew Hodgdon,C,C,3,23,2007,0,0,0,3,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
HeapTo00,2001,1,31,BAL,Todd Heap,TE,TE,25,21,2012,0,2,7,43,41,145,0,1,0,0,0,8,61,0,499,5869,42,9,NA,,Arizona State University-Tempe,-111.934629,33.422247
HardMa00,2015,4,135,CIN,Marcus Hardison,DE,DE,0,23,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
HagaDe00,2006,3,82,MIA,Derek Hagan,WR,WR,8,22,2014,0,0,0,12,4,100,NA,NA,NA,NA,NA,NA,NA,NA,148,1734,7,25,NA,,Arizona State University-Tempe,-111.934629,33.422247
GuyxLa00,2011,7,233,GNB,Lawrence Guy,DT,DT,9,21,2016,0,0,0,9,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,6.5,Arizona State University-Tempe,-111.934629,33.422247
GricMa00,2014,6,201,SDG,Marion Grice,RB,RB,0,23,2014,0,0,0,0,NA,10,0,1,0,0,0,15,41,1,7,29,0,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
GoetTr99,2010,6,190,OAK,Travis Goethel,LB,LB,1,23,2012,0,0,0,1,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,,Arizona State University-Tempe,-111.934629,33.422247
FlowEr20,2000,1,26,BUF,Erik Flowers,DE,DE,6,22,2004,0,0,0,6,4,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,1,5,Arizona State University-Tempe,-111.934629,33.422247
DougJa00,2015,4,114,MIA,Jamil Douglas,G,G,3,23,2016,0,0,0,3,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
DaviDe99,2010,7,236,SEA,Dexter Davis,LB,LB,1,23,2012,0,0,0,1,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1,Arizona State University-Tempe,-111.934629,33.422247
CarvSh20,1994,1,23,DAL,Shante Carver,DE,DE,16,23,1997,0,0,2,15,15,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,11.5,Arizona State University-Tempe,-111.934629,33.422247
BradCa01,2014,4,121,GNB,Carl Bradford,LB,LB,0,22,2016,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
BoldOm00,2012,4,101,DEN,Omar Bolden,DB,DB,5,23,2015,0,0,0,5,5,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,,Arizona State University-Tempe,-111.934629,33.422247
BateMa00,1994,2,44,NOR,Mario Bates,RB,RB,19,21,2000,0,0,3,21,17,98,1,1,21,1,0,841,3048,38,65,419,0,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
BarrJo99,2008,7,220,DEN,Josh Barrett,DB,DB,3,23,2012,0,0,0,3,2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,,Arizona State University-Tempe,-111.934629,33.422247
ArchAd20,2001,1,20,STL,Adam Archuleta,DB,DB,29,23,2007,0,0,6,32,26,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452,4,18,Arizona State University-Tempe,-111.934629,33.422247
AmeyVi20,1998,7,230,OAK,Vincent Amey,DE,DE,1,23,1998,0,0,0,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
,2007,7,252,JAX,Andrew Carnahan,T,T,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
,2002,4,130,STL,Travis Scott,G,G,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Arizona State University-Tempe,-111.934629,33.422247
